Wall time,Step,Value
1748167141.1234555,305920,-77.64588928222656
1748167141.3437552,306176,-77.89441680908203
1748167141.528425,306432,-77.89441680908203
1748167141.6520486,306560,-77.89441680908203
1748167142.0209844,306944,-77.89441680908203
1748167142.1192381,307072,-77.86417388916016
1748167165.9817262,310912,-80.30479431152344
1748167166.2914445,311296,-79.12108612060547
1748167166.9816873,311808,-79.12108612060547
1748167167.208324,311936,-79.12108612060547
1748167167.5271208,312320,-79.55136108398438
1748167167.7590976,312576,-79.55136108398438
1748167167.8861763,312704,-79.55136108398438
1748167169.25604,314240,-78.34593200683594
1748167188.5407686,315264,-78.06072998046875
1748167188.686325,315520,-78.345703125
1748167188.7868392,315648,-78.345703125
1748167189.4620156,316160,-78.345703125
1748167189.9309902,316672,-78.41300201416016
1748167190.3031898,317184,-79.56575775146484
1748167191.3520744,318080,-79.56575775146484
1748167191.5259125,318208,-79.95868682861328
1748167191.9955697,318720,-79.95868682861328
1748167192.739146,319232,-78.24864196777344
1748167193.1560688,319872,-79.16223907470703
1748167212.1070492,320128,-79.16223907470703
1748167212.3743203,320512,-79.60009765625
1748167212.530617,320768,-80.94184112548828
1748167212.6324277,320896,-80.94184112548828
1748167212.8977938,321152,-80.94184112548828
1748167213.7442935,321792,-79.71417999267578
1748167214.2865624,322304,-79.71417999267578
1748167214.4590354,322432,-79.71417999267578
1748167214.6488361,322560,-79.71417999267578
1748167214.8351526,322816,-79.4830551147461
1748167214.975455,323072,-80.11026000976562
1748167215.4319315,323712,-80.35813903808594
1748167215.74543,323968,-80.35813903808594
1748167216.906441,324992,-79.16487884521484
1748167233.53109,325632,-80.36338806152344
1748167236.3639872,328448,-83.51248931884766
1748167236.5560853,328576,-82.88188171386719
1748167236.7198925,328832,-82.88188171386719
1748167237.4204829,329728,-83.24097442626953
1748167237.5847578,329984,-83.24097442626953
1748167256.4088597,330112,-83.24097442626953
1748167256.8344784,330752,-84.6753921508789
1748167256.9243786,330880,-84.6753921508789
1748167256.9967966,331008,-84.4253158569336
1748167257.2948432,331392,-84.4253158569336
1748167257.3677273,331520,-83.8631362915039
1748167257.6106465,331904,-84.10792541503906
1748167258.2886913,332800,-85.06551361083984
1748167258.4484415,333056,-85.81642150878906
1748167258.9542332,333696,-85.81642150878906
1748167280.2946234,335104,-86.19456481933594
1748167280.3787348,335232,-86.19456481933594
1748167280.485726,335360,-86.19456481933594
1748167281.5931866,336384,-87.74288177490234
1748167281.7551863,336512,-88.04520416259766
1748167282.2669842,337152,-88.04520416259766
1748167282.3901837,337280,-88.04520416259766
1748167282.5168235,337408,-88.04520416259766
1748167282.6067646,337536,-87.82976531982422
1748167282.7900193,337792,-87.82976531982422
1748167282.9038088,337920,-87.82976531982422
1748167283.024008,338048,-87.82976531982422
1748167283.3846502,338432,-87.82976531982422
1748167284.745077,339840,-88.12361145019531
1748167296.5599926,340608,-89.42414093017578
1748167296.7295465,340864,-89.42414093017578
1748167297.5441713,341888,-91.31550598144531
1748167297.6497176,342016,-91.31550598144531
1748167297.7642138,342144,-91.31550598144531
1748167298.0427997,342400,-91.31550598144531
1748167298.8251643,343296,-92.29190826416016
1748167299.1339457,343680,-92.29190826416016
1748167299.3927271,343936,-92.29190826416016
1748167299.704602,344320,-93.66130065917969
1748167299.865095,344576,-93.66130065917969
1748167300.0565505,344832,-93.95113372802734
1748167319.6575644,345984,-94.7669448852539
1748167320.238042,346496,-94.7669448852539
